ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_006072,The normal parenchyma of the medial basal segment can be visualized on lung windows of the CT aortogram.,C0040405,X-Ray Computed Tomography,"X-ray, Aorta, Lung window, Normal"
ROCOv2_2023_train_006073,"Multiple PVL jets seen at 2–3 o’clock, 4–6 o’clock, and 10 o’clock in the parasternal short-axis",C0041618,Ultrasonography,"Ultrasound image, Heart, Short-axis view of the bottom, Normal."
ROCOv2_2023_train_006076,CT scans showed a high-density lesion in the left frontoparietal lobe. CT = computed tomography.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Frontoparietal Lobe, Frontal, Normal."
ROCOv2_2023_train_006084,Rockerbottom foot.Prenatal ultrasound demonstrates eversion of the plantar arch (arrows).,C0041618,Ultrasonography,"Ultrasonography, Foot, Bottom view, Rockerbottom foot."
ROCOv2_2023_train_006096,Abdominal x-ray showing denture causing small bowel obstruction.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-back, Small bowel obstruction caused by denture."
ROCOv2_2023_train_006101,Contrast enhanced abdominal CT.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Contrast Enhanced View, Contrasted Condition"
ROCOv2_2023_train_006122,Chest X-ray shows patchy opacities especially in the left midlung region,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Patchy opacities especially in the left mid-lung region."
ROCOv2_2023_train_006123,"Chest X-ray shows bilateral, predominantly peripheral, pneumonic infiltrates most pronounced at the lung bases",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior, Pneumonic infiltrates most pronounced at the lung bases."
ROCOv2_2023_train_006124,"Chest X-ray shows patchy bibasilar infiltrate, right greater than left",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Front-to-back, Patchy bibasilar infiltrate, right greater than left."
ROCOv2_2023_train_006135,A predominantly peripheral vascularization with some centripetal vessels at Color-doppler,C0041618,Ultrasonography,"X-ray, Peripheral Vessels, Color-Doppler View, Normal"
ROCOv2_2023_train_006172,Transverse cross‐sectional CT image of a patient head showing ring‐shaped control regions utilized in the optimization process,C0040405,X-Ray Computed Tomography,"X-ray, Head, Transverse cross-sectional, Normal."
ROCOv2_2023_train_006203,Fluoroscopy study showing left IJ CVL extending through the anomalous pulmonary vein.,C0002978,angiogram,"X-ray, Chest, Fluoroscopic view of Left Inferior Cardiac Vein extending through anomalous Pulmonary Vein, Normal."
ROCOv2_2023_train_006206,Pulse wave Doppler showing venous flow signal with reversal of flow on valsalva.,C0041618,Ultrasonography,"Ultrasonography, Veins, Pulse wave Doppler showing venous flow from bottom, Normal."
ROCOv2_2023_train_006211,CT scan of a patient with chest wall tumor.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, X-ray, Tumor."
ROCOv2_2023_train_006218,"T2 weighted turbo spin-echo sagittal image shows a lobulated, high signal intensity mass indicating chondroid matrix.",C0024485,Magnetic Resonance Imaging,"Sagittal image, spine, sagittal view, Normal."
ROCOv2_2023_train_006231,Panoramic X-ray of 7-year-old patient.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View of Bone Structure, Normal."
ROCOv2_2023_train_006233,Magnetic Resonance Imaging showing nothing remarkable pre enhancement.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Axial view of Brain, Normal."
ROCOv2_2023_train_006235,Chest X-Ray PA View (March '06),C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-to-Anterior View, Normal."
ROCOv2_2023_train_006236,CT Liver (May '06),C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Above, Normal."
ROCOv2_2023_train_006237,Chest X-ray post thoracoscopy,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view, Normal."
ROCOv2_2023_train_006238,Preoperative computed tomography of the hepatic abscess (red arrow),C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Cross-Sectional View, Hepatic Abscess"
ROCOv2_2023_train_006239,Postauricular fistulous opening of 1.5x 1.5 cm2.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Ear, Posterior view, Fistula."
ROCOv2_2023_train_006240,Chest X-ray showing unilateral peripheral opacity.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View of Unilateral Peripheral Opacity."
ROCOv2_2023_train_006252,Computed tomography showing nasopharyngeal swelling in the first patient,C0040405,X-Ray Computed Tomography,"Computed tomography, Nasopharynx, Frontal view, Swelling."
ROCOv2_2023_train_006258,Initial panoramic radiography.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal."
ROCOv2_2023_train_006281,Abdominal CT scan showing a large pelvic mass,C0040405,X-Ray Computed Tomography,"Computed Tomography, Pelvis, Abdominal, Large mass."
ROCOv2_2023_train_006282,Chest CT scan showing a heterogeneous mass localized in the 6th left rib,C0040405,X-Ray Computed Tomography,"X-ray, Rib cage, Side, Mass localized."
ROCOv2_2023_train_006284,Abdominal CT scan showing rectal’s tumour size regression,C0040405,X-Ray Computed Tomography,"Computed Tomography, Rectum, Abdominal, Normal."
ROCOv2_2023_train_006286,Abdominal CT scan showing a partial response of the liver metastasis to treatment,C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Cross-Sectional View, Partial Response"
ROCOv2_2023_train_006298,Postoperative computed tomography scan shows successful removal of subdural hematoma after decompressive craniectomy.,C0040405,X-Ray Computed Tomography,"X-ray, Head, Side, Normal"
ROCOv2_2023_train_006302,CT on readmission in acute infectious exacerbation.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Cross-sectional, Acute Infectious Exacerbation."
ROCOv2_2023_train_006306,Radiograph after endodontic treatment.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Above, Normal."
ROCOv2_2023_train_006310,Two landmarks near the middle endocardium of the normal subject.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Heart, Middle endocardium view, Normal."
ROCOv2_2023_train_006311,"MRA (version 6) microfocus fluoroscopy showing excellent final positioning and depth of the array. Images courtesy of CRC Hear, Melbourne, Australia.",C0002978,angiogram,"X-ray, Brain, Microfocus fluoroscopy showing excellent positioning and depth of the array, Normal."
ROCOv2_2023_train_006313,Axial cut of the MRI did not reveal the cyst or other abnormal signal over the iliotibial band.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, pelvis, axial cut, Normal."
ROCOv2_2023_train_006316,Cross-sectional chest tomography.,C0040405,X-Ray Computed Tomography,"X-Ray Computed Tomography, Chest, Cross-sectional, Normal"
ROCOv2_2023_train_006329,Chest X-ray showing superior mediastinal mass.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Superior mediastinal mass presence."
ROCOv2_2023_train_006331,CXR showing bilateral pneumothoraces.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Bilateral pneumothoraces"
ROCOv2_2023_train_006332,CT showing rib fractures.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Rib, Frontal View of Ribs, Rib fractures."
ROCOv2_2023_train_006333,CT showing bilateral pneumothoraces.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Bilateral view, Pneumothoraces."
ROCOv2_2023_train_006334,CT showing retropneumoperitoneum.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Retroperitoneal View, Retropneumoperitoneum."
ROCOv2_2023_train_006340,"T2-weighted image demonstrating a hypointense focus in the expected locations of valves of Heister, depicted by a red arrow.",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Heart Valves, T2-weighted image, Normal."
ROCOv2_2023_train_006359,A panoramic radiograph with a metal sphere attached in the region of the right earlobe (zone 2) shows two images: one real ipsilateral image and one distorted contralateral ghost image.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic X-ray, Earlobe region, Side view, Normal."
ROCOv2_2023_train_006363,Chest X-ray.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior, Normal"
ROCOv2_2023_train_006369,Abdominopelvic computed tomography (CT) scan revealing a left perirectal mass,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen and Pelvis, Cross-Sectional View of Image, Normal."
ROCOv2_2023_train_006374,Vertical and horizontal measurements obtained by periapical radiography.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Periapical view, Normal"
ROCOv2_2023_train_006382,Panoramic radiograph (Case 1).,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Normal."
ROCOv2_2023_train_006383,Panoramic radiograph (Case 2).,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal"
ROCOv2_2023_train_006390,Chest X-ray: bilateral alveolointerstitial infiltrate.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Front to Back, Bilateral alveolointerstitial infiltrate."
ROCOv2_2023_train_006391,Chest computed tomography: bilateral interstitial infiltrate.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Front View of Image, Bilateral Interstitial Infiltrate."
ROCOv2_2023_train_006395,Coronal plane of CT scan of abdomen.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Coronal plane, Normal"
ROCOv2_2023_train_006396,Axial plane of CT scan of abdomen.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Axial plane of image, Normal"
ROCOv2_2023_train_006397,Echocardiogram shows the presence of a large PFO.,C0041618,Ultrasonography,"Ultrasonography, Heart, Longitudinal view of septum, Patent foramen ovale."
ROCOv2_2023_train_006398,PPS PA with a broad attachment to the DLPG.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Pelvis, Side view of Pelvis, Normal."
ROCOv2_2023_train_006409,MR arthrogram in the T1-weighted image shows a labral tear at the anterosuperior portion.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Hip, T1-weighted image, Labral tear"
ROCOv2_2023_train_006425,"Same patient: preoperative CT scans, demonstrating the Mason Type III radial head fracture. No associated bony injuries could be detected.",C0024485,Magnetic Resonance Imaging,"Computed Tomography Scan, Wrist, Above, Radial Head Fracture."
ROCOv2_2023_train_006433,Scan head showing lobar holoproenscephaly,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Head, Lobar View of Holoprosencephaly."
ROCOv2_2023_train_006457,Coronal view contrast-enhanced computed tomography (CECT) of the abdomen showing pancolonic oedema (arrow),C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"X-ray, Abdomen, Coronal View, Pancolonic Edema"
ROCOv2_2023_train_006465,Coronal CT scan of the patient (Patient 3) revealed a bilateral bifid mandibular condyle.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Mandible, Bilateral view, Bifid condyle."
ROCOv2_2023_train_006475,"Diffusion MRI scan at 25 days after the endovascular treatment. The patient presented intermittent right hemiparesis, but there was no acute lesion in the territory of left AChA. MRI = magnetic resonance imaging; AChA = anterior choroidal artery.",C0024485,Magnetic Resonance Imaging,"Diffusion MRI, Brain, Sagittal View, Intermittent Hemiparesis."
ROCOv2_2023_train_006476,"Diffusion MRI scan at 27 days after the endovascular treatment. The patient's hemiparesis was aggravated, so we rechecked diffusion MRI again. In follow-up MRI, acute ischemic stroke was found in the territory of the left AChA. MRI = magnetic resonance imaging; AChA = anterior choroidal artery.",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Diffusion-weighted, Hemiparesis."
ROCOv2_2023_train_006487,Defined and measured dimensions of the spinous processes–a zoomed view.a—length of the spinous process base; b—length of the spinous process branch; c—width of the spinous process branch; “angle”–branching angle. Multidetector Computed Tomography (MDCT).,C0040405,X-Ray Computed Tomography,"X-Ray Image, Spine, Zoomed View of Spinous Processes, Normal."
ROCOv2_2023_train_006488,Chest computed tomography scan in lung window shows a well-circumscribed large solid mass.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Lung window, Large solid mass."
ROCOv2_2023_train_006489,Preoperative panoramic radiograph showing teeth with periapical lesions,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Panoramic, Teeth with periapical lesions Normal."
ROCOv2_2023_train_006490,Panoramic radiograph taken 6 months after the endodontic treatment. Note a remarkable decrease of the radiolucencies,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal"
ROCOv2_2023_train_006492,Chest radiograph taken 6 hours after admission to the intensive care unit showing near normal findings.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-to-Anterior, Normal."
ROCOv2_2023_train_006493,Cystoscanner montrant la fistule vésico utérine,C0040405,X-Ray Computed Tomography,"X-ray, Bladder and uterus, Bottom, Cystocele"
ROCOv2_2023_train_006494,Lateral magnetic resonance image.,C0024485,Magnetic Resonance Imaging,"Lateral Magnetic Resonance Image, Pelvis, Side View, Normal."
ROCOv2_2023_train_006495,Anteroposterior magnetic resonance image.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Image, Spine, Anteroposterior View, Normal"
ROCOv2_2023_train_006497,Colour flow Doppler ultrasound image of superior mediastinal mass.,C0041618,Ultrasonography,"Colour flow Doppler ultrasound image of mediastinum, superior, front view, Normal."
ROCOv2_2023_train_006499,Lateral mammogram shows milk of calcium with layering (arrow),C0002978,angiogram,"Mammogram, Breast, Lateral View, Calcium Deposit."
ROCOv2_2023_train_006504,CT scan demonstrating multiloculated liver abscess containing at least 10 locules.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Liver, Cross-Sectional View, Multiloculated Abscess."
ROCOv2_2023_train_006515,Chest X‐ray demonstrating patchy ground glass opacity in the lower lung zones bilaterally,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view, Patchy ground glass opacity in the lower lung zones bilaterally."
ROCOv2_2023_train_006517,"Manual anatomical segmentation by first (red) and second author (yellow) with intersection (purple). Image courtesy of A.Prof Frank Gaillard, Radiopaedia.org, rID: 22205",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Axial View, Normal."
ROCOv2_2023_train_006523,X-ray subdiaphragmatic free gas.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Abdomen, Postero-Anterior, Free gas in subdiaphragmatic area."
ROCOv2_2023_train_006532,Chest roentgenogram after oral prednisone therapy.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior, Normal"
ROCOv2_2023_train_006536,Ultrasound measurement of the antral section only.,C0041618,Ultrasonography,"Ultrasound, Abdomen, Transverse section of the Antrum, Normal."
ROCOv2_2023_train_006538,"Computed tomography: the α angle was 50°, and no cam lesion was observed.",C0040405,X-Ray Computed Tomography,"X-ray, Pelvis, Front view of image, Normal"
