ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_012816,Plain radiograph obtained 6 h after barium enema shows the mass opacified with barium (white arrow); the marker has migrated inferiorly towards the left lower quadrant (black arrow),C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Normal"
ROCOv2_2023_train_012820,Preoperative xr.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_012821,Postop xr ap view.,C1306645;C0023216,Plain x-ray;Lower Extremity,"X-ray, Lower Extremity, Postoperative view, Normal"
ROCOv2_2023_train_012822,Healed fracture.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior View, Healed Fracture"
ROCOv2_2023_train_012823,Healing fracture.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior, Fracture Healing"
ROCOv2_2023_train_012828,"Rotate the plane, so that the affected side is upward",C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Plane, Rotated so that affected side is upward, Normal"
ROCOv2_2023_train_012844,Abdominal contrast‐enhanced CT. White arrow showed pericostal mass with central hypoattenuation,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Axial View, Normal"
ROCOv2_2023_train_012853,Preoperative X-ray,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Vertebral column, Sagittal, Normal"
ROCOv2_2023_train_012856,On infantogram fractures on both humeri were observed.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Both Humeri, Anterior-Posterior, Infantogram Fractures"
ROCOv2_2023_train_012859,Panoramic X-ray (2009) showing radioopaque area of the image with the appearance of ground glass in the right hemimandible. It can be seen that pieces 4.5 and 4.8 have been removed.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic X-ray, Cranium, Right side, Normal."
ROCOv2_2023_train_012860,Panoramic X-ray (2013) showing radioopaque area of the image with the appearance of ground glass in the right hemimandible. Recurrence of the lesion.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Right side, Ground glass appearance of lesion."
ROCOv2_2023_train_012862,Supine abdominal X-ray shows distended bowel loops with evidence of extramural gas.,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,"X-ray, Abdomen, Supine View, Distended Bowel Loops with Extramural Gas."
ROCOv2_2023_train_012863,Noncontrast CT scan of the abdomen: yellow arrow shows the presence of intraperitoneal gas.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Noncontrast, Normal."
ROCOv2_2023_train_012865,Measurement of the cardiac width (yellow line) and thoracic width (blue line). Cardiothoracic ratio is calculated by dividing the cardiac width with the thoracic width.,C1306645;C0817096;C1996865;C0018787,Plain x-ray;Chest;Postero-Anterior;Heart,"X-ray, Chest, Posterior-Anterior View, Normal."
ROCOv2_2023_train_012868,Pre-bone graft radiography,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray, Normal"
ROCOv2_2023_train_012876,Pre-op x-ray,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
ROCOv2_2023_train_012877,Post-op x-ray,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
ROCOv2_2023_train_012878,Post-op x-ray.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View of Bone Structure, Normal"
ROCOv2_2023_train_012882,Post closed reduction X-ray.,C1306645;C0023216;C0205129,Plain x-ray;Lower Extremity;Sagittal,"X-ray, Lower Extremity, Sagittal, Closed Reduction."
ROCOv2_2023_train_012887,Transverse CT Slice of the Spine Showing Asymmetrical Left-Right Spread of Contrast Material,C0040405;C0037949,X-Ray Computed Tomography;Vertebral column,"Computed Tomography, Spine, Transverse Slice, Normal"
ROCOv2_2023_train_012889,After adolescent treatment. At Risser 5 after 4 years of casts and braces curves were respectively 36° and 37°.,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,"X-ray, Vertebral column, Anterior-Posterior, Normal"
ROCOv2_2023_train_012893,Lateral fluoroscope with depiction of the intracerebral leads,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Lateral fluoroscope, skull, side view of intracerebral leads, Normal."
ROCOv2_2023_train_012902,Dose distribution. One oblique field is shown.,C0040405,X-Ray Computed Tomography,"X-ray, Lungs, Oblique View of Lungs, Normal"
ROCOv2_2023_train_012905,Intra-operative antero-posterior radiograph of materiel ablation,C1306645;C0023216,Plain x-ray;Lower Extremity,"X-ray, Lower Extremity, Anterior-Posterior View, Normal"
ROCOv2_2023_train_012908,Chest X-ray showing multiple ground-glass bilateral infiltrates,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior, Bilateral Ground-Glass Infiltrates."
ROCOv2_2023_train_012909,Chest CT scan showing multiple bilateral and peripheral ground-glass and consolidative pulmonary opacities,C0040405,X-Ray Computed Tomography,"X- Ray, Lung, Front, Consolidative and Opacities."
ROCOv2_2023_train_012912,Schema for measuring AHD on correlated scapular Y view.,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Scapula, Side View, Normal"
ROCOv2_2023_train_012922,TEE monitoring of balloon position.,C0041618,Ultrasonography,"X-ray, Chest, Front of chest, Normal."
ROCOv2_2023_train_012927,Sinogram showing contrast running up the right paracolic gutter.,C0002978,angiogram,"X-ray, Sinogram, Contrast running up right paracolic gutter, Normal"
ROCOv2_2023_train_012932,Treated case of talon cusp with pulpectomy,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Plain view, Normal"
ROCOv2_2023_train_012935,Angioscan of the chest showing multiple pulmonary hydatid ocalizations in a 16 years old Tunisian with cardiac hydatid cyst,C0040405;C0817096;C0018787,X-Ray Computed Tomography;Chest;Heart,"X-Ray, Chest, Angiography view of Pulmonary Hydatid Occlusions, Pulmonary Hydatid Disease."
ROCOv2_2023_train_012939,CT of abdomen and pelvis without contrast showing massive splenomegaly measuring 22.8 cm.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen and Pelvis, Without Contrast, Massive Splenomegaly (Note: The original caption mentioned ""Patient's Condition"" but it was rewritten as ""Massive Splenomegaly"" since the condition is explicitly stated)"
ROCOv2_2023_train_012945,Abdominal XR.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-Back, Normal"
ROCOv2_2023_train_012951,Orthopantomogram,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Orthopantomogram, Skull, Frontal View, Normal."
ROCOv2_2023_train_012953,Inclusion of excluded pathological areas: pathological areas contours in red superimposed on the original slice.,C0040405,X-Ray Computed Tomography,"X-Ray, Pelvis, Lateral View of Image, Normal."
ROCOv2_2023_train_012971,AP radiograph of knee.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Knee, Anterior-Posterior, Normal"
ROCOv2_2023_train_012985,Total hip arthroplasty,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Hip, Anterior-Posterior, Normal"
ROCOv2_2023_train_012994,Panoramic radiograph showing segmental mandibulectomy and reconstruction,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Panoramic, Normal."
ROCOv2_2023_train_012999,"Diagram for the measurement of bone level and height. IL: implant length, BL: bone level.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Plain X-ray, Cranium, Side view of Image, Normal."
ROCOv2_2023_train_013006,Cervical axial CT scan shows a low attenuation density with peripheral rim enhancement on the left peritonsillar area.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Neck, Axial View, Normal."
ROCOv2_2023_train_013007,Follow-up CT scan of the neck after five days of intravenous antibiotic therapy shows a markedly decreased and improved state of the left peritonsillar abscess.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Neck, Side, Markedly Improved."
ROCOv2_2023_train_013015,Portable chest X-ray antero-posterior (AP),C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"Portable X-ray, Chest, Anterior-Posterior View, Normal."
ROCOv2_2023_train_013016,Type 1 fracture.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Vertebral column, Sagittal, Type 1 fracture"
ROCOv2_2023_train_013017,Type 2 fracture.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Vertebral column, Sagittal, Type 2 fracture"
ROCOv2_2023_train_013020,CT scan of the abdomen showing bilateral nephromegaly.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Bilateral View of Kidneys, Nephromegaly."
ROCOv2_2023_train_013039,Fluoroscopic anterioposterior view showing successful migration of dye flow.,C0002978,angiogram,"X-ray, Spine, Anterior-Posterior View, Normal"
ROCOv2_2023_train_013041,"Gruen's zones. Zones 1 and 2 were divided by a line through 50% of the lateral porous-coated area of the stem. Zones 6 and 7 represented the same areas on the medial side. Zones 3, 4, and 5 included the lateral smooth portion, the distal smooth portion, and the medial smooth portion of the stem, respectively.",C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_013042,X-ray of the chest.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_013043,Coronal view of CT scan of the chest/abdomen/pelvis.,C0040405;C0000726;C0030797,X-Ray Computed Tomography;Abdomen;Pelvis,"X-ray Computed Tomography, Chest/Abdomen/Pelvis, Coronal View, Normal."
ROCOv2_2023_train_013044,Axial view of CT scan of the chest/abdomen/pelvis.,C0040405;C0000726;C0030797,X-Ray Computed Tomography;Abdomen;Pelvis,"Computed Tomography Image of Abdomen, Axial View, Normal."
ROCOv2_2023_train_013048,Venous contrast computerized axial tomography scan. Coronal section,C0040405,X-Ray Computed Tomography,"X- Ray, Vessel, Coronal View of Normal"
ROCOv2_2023_train_013053,Native low-dose CT demonstrated no sign of aerobilia or interstitial air 60 min after contrast injection,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Frontal View, Normal."
ROCOv2_2023_train_013057,Contrast-enhanced CT scan showing a biloma with fluid collection. CT = computed tomography.,C0040405;C0444611,X-Ray Computed Tomography;Fluid behavior,"X-ray Computed Tomography, Liver, Contrast-enhanced, Biloma with fluid collection."
ROCOv2_2023_train_013070,Example of the “target” sign (arrow) of intussusception as seen on the patient’s computed tomography.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, X-ray of intussusception from above, Intussusception."
ROCOv2_2023_train_013078,Preoperative panoramic radiograph showing well-defined periapical unilocular radiolucency,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal."
ROCOv2_2023_train_013080,Postoperative panoramic X-ray at 6 months,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic X-ray of the bottom of the skull, Normal."
ROCOv2_2023_train_013087,Unprocessed lung scan.,C0040405,X-Ray Computed Tomography,"Unprocessed lung scan: X-Ray Computed Tomography of Lung, Side view, Normal."
ROCOv2_2023_train_013088,HE lung scan.,C0040405,X-Ray Computed Tomography,"Lung Scan, Lung, Frontal View, Normal."
ROCOv2_2023_train_013089,CLAHE lung scan.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Frontal View of Lungs, Normal."
ROCOv2_2023_train_013090,Horizontally flipped lung scan.,C0040405,X-Ray Computed Tomography,"X-Ray, Lung, Horizontally flipped, Normal."
ROCOv2_2023_train_013091,Negatively rotated lung scan.,C0040405,X-Ray Computed Tomography,"X-ray, Lung, Negatively rotated scan from side, Normal."
ROCOv2_2023_train_013092,Positively rotated lung scan.,C0040405,X-Ray Computed Tomography,"X-ray, Lung, Positively Rotated, Normal"
ROCOv2_2023_train_013096,"Computed tomography scan of the chest demonstrating diffuse bilateral opacities, mainly at the left side.",C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, View of Chest, Diffuse bilateral opacities."
ROCOv2_2023_train_013111,Radiologic evaluation at admission. Barium enema consistent with suspicion OF HD.,C1306645;C0000726,Plain x-ray;Abdomen,"Barium Enema, Abdomen, Lower Gastrointestinal Series, Hirschsprung's Disease."
ROCOv2_2023_train_013112,Postoperative plain X ray at the time diagnosis of eosinophilic myenteric gangliositis.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Posterior View, Eosinophilic Myenteric Gangliositis"
ROCOv2_2023_train_013133,Postoperative anteroposterior pelvis radiograph demonstrating dislocation of cemented constrained liner of the left total hip arthroplasty,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anteroposterior View, Dislocation of Cemented Constrained Liner of Total Hip Arthroplasty."
ROCOv2_2023_train_013135, Postoperative anteroposterior pelvis radiograph demonstrating dislocation of a cemented dual-mobility cup of the left total hip arthroplasty,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anteroposterior View, Dislocation of Total Hip Arthroplasty"
ROCOv2_2023_train_013148,Body size measurement using low-dose screening chest CT. AP diameter and lateral diameter are measured at mid-liver level.AP = antero-posterior,C0040405;C0023884,X-Ray Computed Tomography;Liver,"Computed Tomography, Liver, Mid-level View, Normal"
ROCOv2_2023_train_013150,Computed tomography scan showing a testicular neoplasm on the left side.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Testicle, Frontal View, Neoplasm."
ROCOv2_2023_train_013151,Projection image of the modified ICRP 110 voxel phantom,C1306645;C1999039,Plain x-ray;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_013176,A malaligned AP film with a possible radiolucency. The only way to determine if there is a radiolucency and if it is pathological or physiological is with an aligned radiograph,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Front-to-back, Normal"
ROCOv2_2023_train_013179,Plain chest radiograph taken 17 months after excision of the primary lesion showing multiple pulmonary metastasis.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Multiple Pulmonary Metastases"
ROCOv2_2023_train_013186,CT scan with contrast of the chest shows narrowing of the SVC.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, View of Superior Vena Cava, Narrowing of the Superior Vena Cava."
ROCOv2_2023_train_013190,Lateral cephalometric radiograph.,C1306645;C0037303;C0205129,Plain x-ray;Bone structure of cranium;Sagittal,"X-ray, Cranium, Lateral view of Skull, Normal."
ROCOv2_2023_train_013195,Recurrence of left pneumothorax three weeks after the patient's initial presentation.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Recurrence of left pneumothorax."
ROCOv2_2023_train_013197,Orthopantomography dated November 2013.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View of Bone Structure, Normal"
ROCOv2_2023_train_013198,Orthopantomography dated March 2014.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
